B; 30;4194304;5;2;14.179;4.33397;0.827074;1.67298;0;21.0419
B; 30;8388608;5;2;14.194;4.64606;1.70302;2.35796;0;22.929
B; 30;16777216;4;2;31.419;8.90899;2.34389;3.99113;0;46.6909
B; 30;33554432;4;2;31.4331;9.63807;6.54697;6.43992;0;54.085
