29;128;12;3.89695;2.2881;0.470877;0;6.65593
29;128;12;3.95513;2.30098;0.476122;0;6.73223
29;128;12;3.94893;2.29311;0.468016;0;6.71005
29;128;12;3.96299;2.25401;1.55902;0;7.77602
29;128;12;3.93891;2.26402;0.48995;0;6.69289
29;1;12;3.98898;3.62396;0.164032;0;7.77698
22;128;12;0.0619888;2.18296;1.63007;0;3.87502
