29;1;10;4.22287;2.78902;0.162125;0;7.17402
29;1;11;4.0009;2.49314;0.146866;0;6.64091
29;1;12;3.95799;2.63405;0.154018;0;6.74605
29;1;13;3.80993;2.45905;0.176907;0;6.44588
29;1;14;0;0;1.61197e+12;35.893;35.8939
29;2;10;4.2212;2.63;0.138998;0;6.99019
29;2;11;4.00114;2.48289;0.165939;0;6.64997
29;2;12;3.95107;2.65098;0.179052;0;6.7811
29;2;13;3.80111;2.50387;0.167131;0;6.47211
29;2;14;0;0;1.61197e+12;38.913;38.9142
29;4;10;4.2491;2.96903;0.156879;0;7.375
29;4;11;4.03595;2.635;0.192881;0;6.86383
29;4;12;3.96109;2.71893;0.1719;0;6.85191
29;4;13;3.80707;2.44808;0.187874;0;6.44302
29;4;14;0;0;1.61197e+12;43.2971;43.298
29;8;10;4.25696;2.68102;0.140905;0;7.07889
29;8;11;3.99709;2.52891;0.182152;0;6.70815
29;8;12;3.94297;2.63381;0.176191;0;6.75297
29;8;13;3.81494;2.47812;0.193834;0;6.48689
29;8;14;0;0;1.61197e+12;49.058;49.0611
29;16;10;4.27198;2.68006;0.159025;0;7.11107
29;16;11;3.98612;2.59995;0.154972;0;6.74105
29;16;12;3.92008;2.62213;0.166893;0;6.7091
29;16;13;3.81303;2.49195;0.19002;0;6.495
29;16;14;0;0;1.61197e+12;56.236;56.2379
29;32;10;4.22907;2.65694;0.145912;0;7.03192
29;32;11;4.01497;3.39603;0.169039;0;7.58004
29;32;12;3.96705;3.98302;0.181913;0;8.13198
29;32;13;3.83496;2.44284;0.509024;0;6.78682
29;32;14;0;0;1.61197e+12;64.7938;64.795
29;64;10;4.24099;2.63906;0.172853;0;7.0529
29;64;11;3.96013;2.50196;0.164032;0;6.62613
29;64;12;3.932;3.56412;0.196934;0;7.69305
29;64;13;3.78489;2.32792;0.465155;0;6.57797
29;64;14;0;0;1.61197e+12;75.0442;75.0451
29;128;10;4.23694;2.71702;0.157118;0;7.11107
29;128;11;4.01998;2.48408;0.181913;0;6.68597
29;128;12;3.91698;2.31314;0.476837;0;6.70695
29;128;13;3.78108;2.35105;0.545025;0;6.67715
29;128;14;0;0;1.61197e+12;86.3941;86.396
29;256;10;4.25601;2.72012;0.18692;0;7.16305
29;256;11;3.99995;2.47407;0.41914;0;6.89316
29;256;12;3.89886;2.29001;0.54121;0;6.73008
29;256;13;3.76678;2.35319;0.659943;0;6.77991
29;256;14;0;0;1.61197e+12;60.4191;60.42
29;512;10;4.25601;3.81684;0.41008;0;8.48293
29;512;11;4.04501;2.5332;0.490904;0;7.06911
29;512;12;3.91912;2.32601;0.630856;0;6.87599
29;512;13;3.78513;2.39801;0.847816;0;7.03096
29;512;14;0;0;1.61197e+12;55.2039;55.2051
29;1024;10;4.251;2.6629;0.497103;0;7.411
29;1024;11;4.004;2.57802;1.90401;0;8.48603
29;1024;12;3.93295;2.3489;0.89097;0;7.17282
29;1024;13;3.79705;2.40493;1.42908;0;7.63106
29;1024;14;0;0;1.61197e+12;63.8802;63.8821
29;2048;10;4.23598;2.67982;0.649214;0;7.56502
29;2048;11;3.99399;2.49314;0.931978;0;7.41911
29;2048;12;3.88598;2.3551;1.53184;0;7.77292
29;2048;13;3.76201;2.44999;2.65718;0;8.86917
29;2048;14;0;0;1.61197e+12;71.661;71.6622
