22;128;11;0.0619888;0.304937;0.266075;0;0.633001
22;128;11;0.0629425;0.189066;0.440836;0;0.692844
22;128;11;0.0638962;0.231028;0.262022;0;0.556946
22;128;11;0.0629425;0.252962;0.291109;0;0.607014
22;128;12;0.0629425;0.232935;0.952959;0;1.24884
23;128;11;0.101089;0.324965;0.251055;0;0.677109
23;128;11;0.102997;0.333071;0.389099;0;0.825167
23;128;11;0.101805;0.268221;0.331879;0;0.701904
23;128;11;0.101089;0.37694;0.289917;0;0.767946
23;128;11;0.100136;0.248909;0.28801;0;0.637054
24;128;11;0.180006;0.506878;0.358105;0;1.04499
24;128;11;0.18096;0.31209;0.265121;0;0.758171
24;128;11;0.174999;0.355005;0.352859;0;0.882864
24;128;11;0.175953;0.296116;0.283957;0;0.756025
24;128;11;0.175953;0.286102;0.324011;0;0.786066
25;128;11;0.329018;0.517845;0.29707;0;1.14393
25;128;11;0.328779;0.326157;0.49305;0;1.14799
25;128;11;0.329971;0.320911;0.286102;0;0.936985
25;128;11;0.329971;0.339031;0.478983;0;1.14799
25;128;11;0.331879;0.30899;0.383139;0;1.02401
26;128;11;0.637054;0.355005;0.262022;0;1.25408
26;128;11;0.633001;0.380993;0.256062;0;1.27006
26;128;11;0.633955;0.381947;0.280142;0;1.29604
26;128;11;0.636101;0.317812;0.359058;0;1.31297
26;128;11;0.632048;0.313044;0.200033;0;1.14512
27;128;11;1.24288;0.462055;0.232935;0;1.93787
27;128;11;1.24788;0.416994;0.33617;0;2.00105
27;128;11;1.24907;0.402927;0.225067;0;1.87707
27;128;11;1.25813;0.428915;0.213146;0;1.9002
27;128;11;1.24598;0.380993;0.407219;0;2.03419
28;128;11;2.76685;0.735998;0.461102;0;3.96395
28;128;11;2.75302;0.822067;0.268936;0;3.84402
28;128;11;2.78091;0.782013;0.313044;0;3.87597
28;128;11;2.77114;0.926018;0.243902;0;3.94106
28;128;11;2.78711;0.74482;0.348091;0;3.88002
29;128;11;5.05114;0.938892;0.253916;0;6.24394
29;128;11;5.06186;0.845194;0.459909;0;6.36697
29;128;11;5.06091;0.751972;0.236988;0;6.04987
29;128;11;5.09405;0.737906;0.281096;0;6.11305
29;128;11;5.06306;0.605106;0.243902;0;5.91207
30;128;11;10.2119;1.18399;0.32115;0;11.7171
30;128;11;10.2119;1.04308;0.287056;0;11.5421
30;128;11;10.246;1.26195;0.26083;0;11.7688
30;128;11;10.2448;1.19615;0.475883;0;11.9169
30;128;11;10.1972;0.850916;0.196934;0;11.245

29;1024;8;5.45502;2.99907;0.18692;0;8.641
29;1;8;5.43499;2.82884;0.139952;0;8.40378
29;1;8;5.481;2.92397;0.139952;0;8.54492
29;1;8;5.46312;2.83289;0.141144;0;8.43716
29;1;16;3.75891;3.07894;0.219107;0;7.05695
29;1;17;3.99089;3.82209;0.236988;0;8.04996
29;1;15;3.84307;2.70295;0.208139;0;6.75416
29;1;14;3.83306;2.5239;0.194073;0;6.55103
29;1;13;3.8209;2.44808;0.178814;0;6.44779
29;128;13;3.78108;2.3489;0.567198;0;6.69718
29;256;13;3.78299;2.83599;0.648022;0;7.267
29;1024;8;5.45096;3.01099;42591.3;0;42599.8
29;1024;8;5.43118;3.02386;0.162125;0;8.61716
29;128;13;3.77822;2.38585;0.558138;0;6.72221
29;1;13;3.81684;2.46811;0.18096;0;6.46591
29;1;14;3.84212;2.53391;0.192165;0;6.56819
29;1;15;3.84688;2.72703;0.204086;0;6.778
29;1;16;3.78895;3.06511;0.221968;0;7.07603
29;1;17;3.96419;3.81398;0.234842;0;8.01301
29;1;12;3.94487;2.6412;0.172853;0;6.75893
29;1;11;4.02999;2.53105;0.14782;0;6.70886
29;1;11;4.0071;2.49481;0.149012;0;6.65092
29;1024;12;3.90887;2.35391;0.908136;0;7.17092
29;128;12;3.92795;2.30694;0.524998;0;6.75988
29;256;12;3.90697;2.31409;0.516891;0;6.73795
29;1;13;3.8271;2.44808;0.17786;0;6.45304
29;1;14;3.83306;2.5351;0.226974;0;6.59513
29;2;13;3.81804;2.67196;0.189066;0;6.67906
29;2;12;3.93105;4.01688;0.170946;0;8.11887
29;2;14;3.86286;2.54416;0.20504;0;6.61206
29;4;14;3.8538;2.54202;0.195026;0;6.59084
29;4;13;3.81589;2.43402;0.189066;0;6.43897
29;4;12;3.93605;2.62904;0.18096;0;6.74605
29;8;12;3.93701;2.60305;0.182867;0;6.72293
29;8;11;3.98803;2.53081;0.216007;0;6.73485
29;16;12;3.95107;2.62594;0.170946;0;6.74796
29;16;13;3.80802;2.43402;0.190973;0;6.43301
29;32;13;3.81494;2.45595;0.478029;0;6.74891
29;32;12;3.96895;2.61998;0.189066;0;6.778
29;64;12;3.94011;2.60687;0.206947;0;6.75392
29;128;12;3.91006;2.27308;0.466824;0;6.64997
29;128;10;4.23908;2.71297;0.172853;0;7.1249
29;256;12;3.91412;2.29883;0.50211;0;6.71506
29;512;12;3.92103;2.34389;0.623941;0;6.88887
29;1024;12;3.91388;2.60901;0.921965;0;7.44486
29;1024;11;3.99494;2.51698;0.634909;0;7.14684
29;1024;10;4.23908;2.66886;0.496149;0;7.40409
29;128;12;3.90697;2.34604;0.49901;0;6.75201
29;128;12;3.90911;2.3129;0.497103;0;6.71911
29;128;12;3.9351;2.35391;0.477076;0;6.76608
29;128;17;3.94082;4.39906;3.15404;0;11.4939
29;128;16;3.73602;3.30186;1.78814;0;8.82602
29;128;15;3.80611;2.74992;1.10698;0;7.66301
29;128;14;3.80397;2.51794;0.755072;0;7.07698
29;128;13;3.79109;2.39182;0.582218;0;6.76513
29;128;12;3.93009;2.31099;0.48089;0;6.72197
29;128;12;3.92795;0.215054;0.248909;0;6.77395
29;128;12;3.93009;0.255108;0.234842;0;6.50001
29;128;12;2.15507;0.209093;0.238895;0;4.69613
22;128;12;0.0519753;0.0970364;0.241995;0;2.56586
22;128;15;0;0;0.879049;1.06311;0.879049
22;128;15;0;0;0.86689;1.04308;0.86689
23;128;15;0.168085;0.0400543;0.846148;0;3.70526
23;128;16;0;0;1.54209;1.74212;1.54209
23;128;16;0;0;1.54209;1.74999;1.54209
23;128;12;0.0669956;0.0989437;0.231028;0;2.57707
23;128;12;0.0698566;0.115871;0.241995;0;2.60973
23;128;16;0;0;1.57213;1.76597;1.57213
24;128;16;0.292063;0.041008;1.52993;0;5.06806
24;128;15;0.176907;0.0579357;0.876188;0;3.79419
24;128;14;0.118017;0.0851154;0.514984;0;3.11518
24;128;13;0.10705;0.121117;0.337124;0;2.84934
24;128;12;0.103951;0.11301;0.236034;0;2.666
24;128;11;0.149012;0.141859;0.187159;0;2.72512
24;128;10;0.159025;0.151873;0.159979;0;2.6629
24;128;12;0.104189;0.123024;0.233889;0;2.64907
25;128;12;0.172138;0.144958;0.239134;0;2.70724
25;128;13;0.176907;0.13113;0.32711;0;2.82216
25;128;11;0.219107;0.160933;0.183105;0;2.74611
25;128;10;0.215054;0.170946;0.154018;0;2.69604
25;128;12;0.170946;0.130892;0.240088;0;2.69508
25;128;6;0.226021;0.310898;0.0939369;0;2.71773
25;128;4;0.640154;0.71907;0.068903;0;3.49116
25;128;2;1.899;2.20799;0.0331402;0;6.56796
25;128;4;0.636101;0.722885;0.0691414;0;3.52001
25;128;12;0.174046;0.140905;0.232935;0;2.71893
25;128;13;0.1719;0.119209;0.322104;0;2.8441
25;128;11;0.231028;0.157118;0.187159;0;2.78425
25;128;12;0.169992;0.135183;0.228882;0;2.69389
26;128;12;0.308037;0.154018;0.247002;0;2.91109
26;128;13;0.302076;0.148058;0.321865;0;2.99096
26;128;11;0.341177;0.161171;0.184059;0;2.9335
26;128;12;0.311136;0.158072;0.228882;0;2.90513
26;128;10;0.343084;0.18096;0.149012;0;2.89392
26;128;9;0.353813;0.19598;0.136852;0;2.7957
26;128;8;0.314951;0.243902;0.121832;0;4.06551
26;128;12;0.305891;0.149965;0.238895;0;3.83472
26;128;11;0.345945;0.170946;0.181913;0;2.93088
26;128;10;0.348091;0.179052;0.149012;0;2.8913
27;128;10;0.613928;0.202894;0.159025;0;3.0818
27;128;12;0.560999;0.182152;0.245094;0;3.13425
27;128;11;0.571966;0.183105;0.184059;0;3.12805
27;128;13;0.576973;0.149012;0.32711;0;3.23701
27;128;14;0.580072;0.13423;0.510931;0;3.56317
27;128;10;0.582933;0.218153;0.151157;0;3.03411
27;128;10;0.61202;0.200987;0.149012;0;3.04484
27;128;9;0.592947;0.239134;0.134945;0;3.00694
27;128;8;0.609159;0.30899;0.120878;0;3.10421
28;128;12;1.09601;0.182867;0.22912;0;3.62706
28;128;12;1.10102;0.183105;0.224829;0;3.63493
28;128;13;1.10006;0.166893;0.322104;0;3.75915
29;128;13;2.13099;0.18692;0.31805;0;4.81391
29;128;12;2.14505;0.200987;0.227928;0;4.68302
29;128;13;2.13194;0.183105;0.319004;0;4.82202
