D;30;1;16;4.36807;0.262022;2.89202;0.109911;0;7.63702
D;30;1;16;4.36401;0.214815;2.82812;0.112057;0;7.52401
D;30;1;16;4.37093;0.226974;2.93112;0.117064;0;7.65204
D;30;1;16;4.37593;0.250101;2.98786;0.138044;0;7.761
D;30;1;16;4.37093;0.226974;2.83599;0.128031;0;7.57098
D;30;2;16;4.37188;0.217199;2.86078;0.11611;0;7.57694
D;30;2;16;4.41599;0.326157;3.09181;0.144958;0;7.98798
D;30;1;16;4.36997;0.237942;2.86794;0.115156;0;7.59602
D;30;1;16;4.36687;0.236988;3.45302;0.129938;0;8.19588
D;30;1;16;4.36783;0.209093;2.93016;0.117779;0;7.63083
D;30;1;16;4.36711;0.226021;2.91085;0.128031;0;7.63798
D;30;1;16;4.38595;0.298977;2.9819;0.14019;0;7.81298
D;30;2;16;4.3602;0.230789;2.85101;0.111103;0;7.55715
D;30;2;16;4.36282;0.252008;2.93303;0.149012;0;7.70402
D;30;2;16;4.36997;0.226021;2.9099;0.128984;0;7.64084
D;30;2;16;4.39405;0.466824;3.04198;0.133038;0;8.044
D;30;2;16;4.36687;0.236988;2.95115;0.129938;0;7.69186
D;30;4;15;4.18282;0.364065;2.52414;0.130177;0;7.20716
D;30;4;15;4.19021;0.393867;2.50101;0.111103;0;7.20215
D;30;4;15;4.19116;0.357866;2.50697;0.115871;0;7.17807
D;30;4;15;4.18496;0.216961;2.51007;0.127077;0;7.05099
D;30;4;15;4.18806;0.223875;4.09198;0.133991;0;8.64506
D;30;8;15;4.18806;0.379801;2.52414;0.128984;0;7.22885
D;30;8;15;4.1821;0.222921;2.51508;0.13113;0;7.05504
D;30;8;15;4.18711;0.365019;2.56991;0.127077;0;7.25508
D;30;8;15;4.18282;0.359058;2.52795;0.112057;0;7.18808
D;30;8;15;4.19188;0.355005;2.50506;0.112057;0;7.17187
D;30;16;14;4.19903;0.366926;2.27499;0.111818;0;6.95896
D;30;16;14;4.19998;0.374079;2.26498;0.118017;0;6.96492
D;30;16;14;4.20594;0.241041;2.27904;0.112057;0;6.84285
D;30;16;14;4.20213;0.36788;2.26808;0.124931;0;6.96898
D;30;16;14;4.20499;0.364065;2.28906;0.128031;0;6.99115
D;30;32;14;4.19784;0.468016;2.37107;0.123024;0;7.16686
D;30;32;14;4.20213;0.362873;2.27308;0.111103;0;6.95705
D;30;32;14;4.20499;0.250101;2.28095;0.118017;0;6.86097
D;30;32;14;4.20904;0.451088;2.36082;0.160933;0;7.18999
D;30;32;14;4.21214;0.406027;2.23494;0.109911;0;6.96802
D;30;64;13;4.22287;0.231981;2.53606;0.116825;0;7.11179
D;30;64;13;4.22096;0.242949;2.21801;0.135183;0;6.82306
D;30;64;13;4.22311;0.39196;2.23398;0.133991;0;6.98805
D;30;64;13;4.2181;0.236988;2.16103;0.133991;0;6.75511
D;30;64;13;4.22001;0.375986;2.16103;0.11301;0;6.87408
D;30;128;13;4.22502;0.381947;2.15816;0.37694;0;7.14803
D;30;128;13;4.21715;0.398874;2.14505;0.375032;0;7.14302
D;30;128;13;4.21405;0.386953;2.14005;0.366926;0;7.11298
