D;30;1;16;4.36282;0.230074;2.8429;0.112057;0;7.55191
D;30;1;16;4.36401;0.225067;2.9099;0.11611;0;7.62105
D;30;1;16;4.38213;0.331879;3.40915;0.177145;0;8.31103
D;30;1;16;4.36807;0.247955;2.9211;0.121832;0;7.66897
D;30;1;16;4.37212;0.252008;2.93994;0.118971;0;7.69496
D;30;2;16;4.36187;0.319004;2.90394;0.126123;0;7.72119
D;30;2;16;4.37188;0.332117;2.96998;0.131845;0;7.81488
D;30;2;16;4.37593;0.268936;2.93303;0.119209;0;7.70807
D;30;2;16;4.36997;0.28801;2.90895;0.112057;0;7.68399
D;30;2;16;4.36497;0.272989;2.86198;0.130177;0;7.63702
D;30;4;15;4.18901;0.316858;4.16613;0.132084;0;8.81195
D;30;4;15;4.18401;0.320196;2.54893;0.108004;0;7.16805
D;30;4;15;4.21405;0.458002;2.60496;0.133038;0;7.41696
D;30;4;15;4.19188;0.338078;2.8491;0.128984;0;7.51686
D;30;4;15;4.18496;0.330925;2.68412;0.143051;0;7.35402
D;30;8;15;4.179;0.313044;2.51985;0.121117;0;7.13897
D;30;8;15;4.18305;0.314951;2.53415;0.128984;0;7.16805
D;30;8;15;4.18401;0.320196;2.599;0.127077;0;7.2391
D;30;8;15;4.18091;0.316858;2.54011;0.114918;0;7.1609
D;30;8;15;4.18401;0.328064;2.50697;0.109911;0;7.16996
D;30;16;14;4.20785;0.334978;2.26307;0.127792;0;6.9418
D;30;16;14;4.20403;0.330925;2.31719;0.119925;0;6.97994
D;30;16;14;4.20618;0.332832;2.26903;0.113964;0;6.93202
D;30;16;14;4.19807;0.322819;2.30098;0.130177;0;6.96206
D;30;16;14;4.19807;0.322819;2.25782;0.128031;0;6.91795
D;30;32;14;4.20308;0.347853;2.26903;0.133038;0;6.95992
D;30;32;14;4.20022;0.31805;2.25282;0.133038;0;6.91319
D;30;32;14;4.19593;0.320911;2.29502;0.129938;0;6.95086
D;30;32;14;4.19688;0.435114;2.27594;0.112057;0;7.03001
D;30;32;14;4.19593;0.434875;2.30002;0.112057;0;7.05218
D;30;64;13;4.21715;0.330925;2.17485;0.133991;0;6.86312
