1073741824;2097152;16777216;2237587
1073741824;4194304;67108864;14973553
1073741824;8388608;67108864;21312295
1073741824;16777216;134217728;36573928
1073741824;2097152;16777216;2237758
1073741824;8388608;67108864;55628512
1073741824;16777216;134217728;66972413
1073741824;4194304;67108864;14967106
