D; 30;1;16;2;4.35114;0.136852;2.90608;0.10705;0;7.53903
D; 30;2;16;2;4.35495;0.137091;2.59089;0.108957;0;7.22599
D; 30;4;15;2;4.18401;0.167131;2.22087;0.10705;0;6.71506
D; 30;8;15;2;4.17304;0.16284;2.34199;0.102997;0;6.81591
D; 30;16;14;2;4.20022;0.159979;2.05112;0.102997;0;6.54817
D; 30;32;14;2;4.20094;0.185013;2.10214;0.121117;0;6.64711
D; 30;64;13;2;4.21214;0.174999;1.77622;0.102997;0;6.30116
D; 30;128;13;2;4.21405;0.183105;1.95789;0.114918;0;6.51002
D; 30;256;12;2;4.246;0.188112;1.76477;0.108004;0;6.34408
D; 30;512;12;2;4.25196;0.192881;1.91498;0.10705;0;6.50287
D; 30;1024;11;2;4.29797;0.219107;1.75881;0.104904;0;6.41799
D; 30;2048;11;2;4.30417;0.221968;1.72901;0.108957;0;6.40106
D; 30;4096;10;2;4.38905;0.267982;1.75595;0.108957;0;6.567
D; 30;8192;10;2;4.37999;0.277042;2.82502;0.110149;0;7.65395
D; 30;16384;9;2;4.51684;0.511169;2.51317;0.115156;0;7.69401
D; 30;32768;9;2;4.51684;0.52309;1.78194;0.11301;0;6.97303
D; 30;65536;8;2;4.78101;0.870943;1.77312;0.108004;0;7.56907
D; 30;131072;8;2;4.76503;0.900984;1.7662;0.117064;0;7.58505
D; 30;262144;7;2;5.20897;1.64914;2.01201;0.133991;0;9.04012
D; 30;524288;7;2;5.19705;1.71995;3.50189;0.155926;0;10.6149
D; 30;1048576;6;2;6.4261;3.29685;2.86007;0.203133;0;12.825
D; 30;2097152;6;2;6.41513;3.43394;4.01092;0.409126;0;14.3082
B; 30;4194304;5;2;8.18205;9.39798;0.582933;0.915051;0;19.105
B; 30;8388608;5;2;8.20184;9.77707;1.52588;1.652;0;21.183
B; 30;16777216;4;2;9.43017;19.491;2.85292;3.33881;0;35.14
