D; 30;1;16;2;4.13918;0.173807;2.73299;0.123024;0;7.2062
D; 30;2;16;2;4.13299;0.155926;2.34008;0.104904;0;6.76799
D; 30;4;15;2;4.01211;0.159025;1.94216;0.120878;0;6.26993
D; 30;8;15;2;4.02403;0.164986;2.06494;0.108004;0;6.39796
D; 30;16;14;2;4.0288;0.164032;3.05891;0.108004;0;7.39789
D; 30;32;14;2;4.02617;0.161886;1.8239;0.110149;0;6.15811
D; 30;64;13;2;4.0431;0.163078;1.75619;0.104189;0;6.10018
D; 30;128;13;2;4.04596;0.178099;1.83606;0.106096;0;6.20103
D; 30;256;12;2;4.08816;0.190973;1.86515;0.120163;0;6.30116
D; 30;512;12;2;4.0741;0.18692;1.76001;0.108004;0;6.16598
D; 30;1024;11;2;4.12703;0.232935;1.72687;0.106812;0;6.23083
D; 30;2048;11;2;4.13322;0.227928;1.98603;0.113964;0;6.49905
D; 30;4096;10;2;4.23503;0.280857;1.97792;0.10705;0;6.639
D; 30;8192;10;2;4.21095;0.334978;1.91712;0.106812;0;6.60992
D; 30;16384;9;2;4.37188;0.545025;1.9269;0.104904;0;6.99282
D; 30;32768;9;2;4.37713;0.540972;2.59089;0.110149;0;7.68018
D; 30;65536;8;2;4.63796;1.14298;1.94192;0.110149;0;7.86805
D; 30;131072;8;2;4.63605;1.158;1.90616;0.113964;0;7.85398
D; 30;262144;7;2;5.05996;1.92904;1.91998;0.121117;0;9.06706
D; 30;524288;7;2;5.05686;2.29001;2.24209;0.144005;0;9.77087
D; 30;1048576;6;2;6.06585;4.28009;2.44188;0.181913;0;13.0091
D; 30;2097152;6;2;6.08897;3.91412;3.39103;0.330925;0;13.7639
B; 30;4194304;5;2;7.58886;8.55613;0.295162;1.02711;0;17.499
B; 30;8388608;5;2;7.58505;8.97694;0.90003;1.73211;0;19.2211
B; 30;16777216;4;2;8.68487;17.6191;1.58906;3.31497;0;31.2378
